stockId,stockName,type,date,price,rfPrice,rfPercent,parValue,equityMillion,circulationTenThousand,totalPrice,buildYear,onYear,股票期貨,選擇權,權證,公司債,私募股,特別股,產業別,董事長,總經理
1597,直得,市,10/02,64.4,0.2,0.31,10.0,8.93,8.93,57.5,25.0,10.8,nan,nan,nan,nan,nan,nan,電機機械,陳麗芬,許明哲
5533,皇鼎,市,10/02,20.15,0.3,1.51,10.0,28.5,28.52,57.5,32.5,22.1,nan,nan,nan,nan,nan,nan,建材營造業,劉信雄,曹羅方
1525,江申,市,10/02,78.3,-0.4,-0.51,10.0,7.34,7.34,57.5,60.3,24.4,nan,nan,有,nan,nan,nan,汽車工業,陳昭文,曾火冏誌
1618,合機,市,10/02,29.8,-0.8,-2.61,10.0,19.3,19.27,57.4,34.6,23.1,nan,nan,nan,nan,nan,nan,電器電纜,楊碧綺,李新政
1752,南光,市,10/02,56.8,0.4,0.71,10.0,10.1,10.1,57.4,50.1,14.1,nan,nan,nan,nan,nan,nan,生技醫療業,陳立賢,王玉杯
4976,佳凌,市,10/02,40.7,0.2,0.49,10.0,14.1,14.07,57.3,20.8,10.9,nan,nan,nan,nan,nan,nan,光電業,劉嘉彬,謝鶴年
2405,輔信,市,10/02,16.65,0.4,2.46,10.0,34.3,34.34,57.2,40.3,23.5,nan,nan,nan,nan,nan,nan,電腦及週邊設備業,余麗娜,鄭瑋勳
6205,詮欣,市,10/02,70.9,1.3,1.87,10.0,8.0,8.0,56.7,37.4,20.8,nan,nan,nan,nan,nan,nan,電子零組件業,吳連溪,吳連溪
1786,科妍,市,10/02,84.6,1.1,1.32,10.0,6.73,6.71,56.7,21.9,9.89,nan,nan,nan,有,nan,nan,生技醫療業,韓開程,韓台賢
1533,車王電,市,10/02,57.5,0.3,0.52,10.0,9.85,9.85,56.7,41.2,22.5,nan,nan,nan,nan,nan,nan,汽車工業,蔡裕慶,蔡裕慶
2349,錸德,市,10/02,8.15,-0.01,-0.12,10.0,69.4,69.37,56.5,34.8,27.4,nan,nan,nan,nan,nan,nan,光電業,葉垂景,王鼎章
2910,統領,市,10/02,27.0,0.0,0.0,10.0,20.9,20.87,56.4,41.1,26.8,nan,nan,nan,nan,nan,nan,貿易百貨業,蘇建義,翁華利
00710B,復華彭博非投等債,市,10/02,18.52,0.01,0.05,,,30.43,56.3,6.2,6.12,nan,nan,nan,nan,nan,nan,nan,杜俊雄,張偉智
006205,富邦上証,市,10/02,30.6,0.16,0.53,,,18.39,56.3,12.1,12.0,有,有,有,nan,nan,nan,nan,史綱,林欣怡
3694,海華,市,10/02,36.85,0.0,0.0,10.0,15.3,15.26,56.2,18.5,12.4,nan,nan,nan,nan,有,nan,通信網路業,程建中,鄭光志
3338,泰碩,市,10/02,63.9,1.5,2.4,10.0,8.79,8.79,56.2,29.0,9.81,nan,nan,nan,nan,nan,nan,電子零組件業,彭朋煌,梁竣興
2701,萬企,市,10/02,12.4,0.05,0.4,10.0,45.0,45.0,55.8,65.6,58.5,nan,nan,nan,nan,nan,nan,觀光餐旅,蔡茂昌,吳雅珍
1464,得力,市,10/02,13.6,0.1,0.74,10.0,40.8,40.76,55.4,41.2,26.7,nan,nan,nan,nan,nan,nan,紡織纖維,葉家銘,游逸能
2342,茂矽,市,10/02,35.5,0.75,2.16,10.0,15.6,15.62,55.4,36.7,28.0,nan,nan,有,nan,nan,nan,半導體業,唐亦仙,盧建志
3645,達邁,市,10/02,41.9,1.0,2.44,10.0,13.2,13.18,55.2,23.3,12.0,nan,nan,nan,有,有,nan,電子零組件業,吳聲昌,黃貞英
1527,鑽全,市,10/02,39.8,0.25,0.63,10.0,13.9,13.86,55.2,40.3,24.7,nan,nan,nan,nan,nan,nan,電機機械,賴伯彥先生,賴伯峰先生
1598,岱宇,市,10/02,34.5,0.1,0.29,10.0,16.0,15.96,55.1,33.3,7.03,nan,nan,nan,nan,nan,nan,運動休閒,林英俊,陳明男
4952,凌通,市,10/02,50.5,-0.6,-1.17,10.0,10.9,10.88,55.0,19.5,11.9,nan,nan,nan,nan,nan,nan,半導體業,黃洲杰,賈懿行
1611,中電,市,10/02,17.0,0.6,3.66,10.0,32.3,32.27,54.9,68.7,33.7,nan,nan,nan,nan,nan,nan,電器電纜,廖銘輝,待聘任
00715L,期街口布蘭特正2,市,10/02,19.16,-1.04,-5.15,,,28.54,54.7,5.9,5.88,nan,nan,有,nan,nan,nan,nan,高武忠,王皓正
1734,杏輝,市,10/02,32.35,0.2,0.62,10.0,16.8,16.77,54.3,46.3,23.0,nan,nan,nan,nan,nan,nan,生技醫療業,李志文,白友烺
4912,聯德控股-KY,市,10/02,87.1,2.3,2.71,10.0,6.22,6.22,54.2,14.0,12.4,nan,nan,nan,nan,nan,nan,電子零組件業,徐啟峰,余 火甘 木發
2495,普安,市,10/02,19.8,0.3,1.54,10.0,27.4,27.36,54.2,30.7,21.5,nan,nan,nan,nan,nan,nan,電腦及週邊設備業,羅仕東,羅仕東
2426,鼎元,市,10/02,17.9,0.05,0.28,10.0,30.1,30.06,53.8,36.5,24.9,nan,nan,nan,有,nan,nan,光電業,李秉傑,李榮寰
00876,元大全球5G,市,10/02,29.67,0.55,1.89,,,18.1,53.7,3.3,3.24,nan,nan,nan,nan,nan,nan,nan,劉宗聖,陳沛宇
1457,宜進,市,10/02,17.7,0.05,0.28,10.0,30.2,30.16,53.4,42.5,29.0,nan,nan,nan,nan,nan,nan,紡織纖維,詹正田,翁茂誠(原名:林鏡地)
00922,國泰台灣領袖50,市,10/02,16.12,0.2,1.26,,,33.07,53.3,0.6,0.52,nan,nan,nan,nan,nan,nan,nan,張錫,張雍川
2414,精技,市,10/02,32.95,0.0,0.0,10.0,16.2,16.17,53.3,44.6,25.7,nan,nan,nan,nan,nan,nan,電子通路業,葉國筌,葉國筌李英新
6504,南六,市,10/02,73.3,-0.2,-0.27,10.0,7.26,7.26,53.2,44.8,10.4,nan,nan,nan,nan,nan,nan,其他業,黃世鐘,黃世鐘
1460,宏遠,市,10/02,7.65,0.0,0.0,10.0,69.5,69.46,53.1,35.7,28.4,nan,nan,nan,nan,nan,nan,紡織纖維,席家宜,暫缺
4564,元翎,市,10/02,26.15,0.3,1.16,10.0,20.3,20.28,53.0,35.2,4.58,nan,nan,nan,nan,nan,nan,電機機械,王德鑫,王德鑫
1446,宏和,市,10/02,38.4,-0.35,-0.9,10.0,13.8,13.77,52.9,45.3,32.0,nan,nan,nan,nan,nan,nan,紡織纖維,黃大功,何天明
1713,國化,市,10/02,35.0,0.0,0.0,10.0,15.1,15.1,52.8,60.8,33.7,nan,nan,nan,nan,nan,nan,化學工業,應柔爾,洪志成
0052,富邦科技,市,10/02,115.95,2.55,2.25,,,4.55,52.8,17.1,17.1,nan,nan,nan,nan,nan,nan,nan,史綱,林欣怡
2406,國碩,市,10/02,15.0,-0.1,-0.66,10.0,35.1,35.09,52.6,26.5,23.4,nan,nan,nan,有,nan,nan,光電業,陳繼明,陳繼明
6582,申豐,市,10/02,49.55,0.15,0.3,10.0,10.6,10.62,52.6,44.2,6.3,nan,nan,nan,nan,nan,nan,橡膠工業,許志民,蕭仁杰
3346,麗清,市,10/02,49.1,1.35,2.83,10.0,10.8,10.67,52.4,24.1,6.79,nan,nan,nan,有,nan,nan,汽車工業,劉美秀,劉美秀
2423,固緯,市,10/02,36.0,0.0,0.0,10.0,14.5,14.5,52.2,48.1,23.1,nan,nan,nan,nan,nan,nan,其他電子業,林錦章,張朝明
1455,集盛,市,10/02,9.8,0.17,1.77,10.0,53.2,53.17,52.1,54.1,30.0,nan,nan,nan,有,nan,nan,紡織纖維,葉守焞,蘇百煌
8499,鼎炫-KY,市,10/02,125.0,0.5,0.4,10.0,4.15,4.15,51.9,9.9,5.86,nan,nan,nan,有,nan,nan,其他電子業,傅青炫,傅秀月
5519,隆大,市,10/02,23.65,0.05,0.21,10.0,21.9,21.92,51.8,41.4,24.0,nan,nan,nan,nan,nan,nan,建材營造業,陳武聰,洪茂源
2007,燁興,市,10/02,9.69,0.0,0.0,10.0,53.1,53.07,51.4,45.2,35.0,nan,nan,nan,nan,有,nan,鋼鐵工業,吳林茂,陳森龍
2484,希華,市,10/02,32.2,0.15,0.47,10.0,15.9,15.94,51.3,35.7,22.0,nan,nan,nan,nan,nan,nan,電子零組件業,曾穎堂,曾榮孟
2453,凌群,市,10/02,51.3,1.1,2.19,10.0,10.0,10.0,51.3,48.2,22.4,nan,nan,nan,nan,nan,nan,資訊服務業,劉瑞復,劉瑞隆
8442,威宏-KY,市,10/02,84.1,0.1,0.12,10.0,6.09,6.08,51.2,13.8,6.9,nan,nan,nan,nan,nan,nan,其他業,洪永裕,許新居
3004,豐達科,市,10/02,97.1,1.3,1.36,10.0,5.33,5.27,51.1,26.0,21.6,nan,nan,nan,nan,nan,nan,鋼鐵工業,蔡豐賜,林威村
00915,凱基優選高股息30,市,10/02,21.09,0.34,1.64,,,24.15,50.9,1.2,1.15,nan,nan,nan,nan,nan,nan,nan,丁紹曾,張慈恩
2030,彰源,市,10/02,18.15,-0.05,-0.27,10.0,28.1,28.05,50.9,39.0,24.8,nan,nan,nan,nan,nan,nan,鋼鐵工業,張炳耀,張炳耀
3051,力特,市,10/02,29.9,-0.55,-1.81,10.0,17.0,17.0,50.8,25.6,20.9,nan,nan,nan,有,有,nan,光電業,趙寄蓉,趙輝生
2442,新美齊,市,10/02,19.75,0.5,2.6,10.0,25.3,25.63,50.6,37.7,22.9,nan,nan,nan,有,有,nan,建材營造業,林傳捷,紀榮村
2852,第一保,市,10/02,16.8,0.05,0.3,10.0,30.1,30.12,50.6,61.1,22.8,nan,nan,nan,nan,nan,nan,保險業,李正漢,陳信坤
2887Z1,台新己特,市,10/02,16.85,0.0,0.0,,,30.0,50.6,,1.19,nan,nan,nan,nan,nan,nan,金控業,nan,nan
6477,安集,市,10/02,40.7,0.65,1.62,10.0,12.4,12.37,50.4,16.6,7.28,nan,nan,nan,有,nan,nan,光電業,黃國棟,許家榮
6902,走著瞧-創,市,10/02,157.5,-3.0,-1.87,10.0,3.2,3.2,50.3,11.5,0.23,nan,nan,nan,nan,nan,nan,數位雲端,鄭勝丰,郭建甫
9946,三發地產,市,10/02,15.15,0.05,0.33,10.0,32.7,32.66,49.5,30.0,18.5,nan,nan,nan,有,nan,nan,建材營造業,鍾鼎晟,劉書宏(代)
3038,全台,市,10/02,31.4,-0.05,-0.16,10.0,15.7,15.74,49.4,29.0,22.5,nan,nan,nan,nan,nan,nan,光電業,曾瑞銘,王臺光
